price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,longs
460000.0,3,2.5,2720,40813,2.0,0,3,8,2720,0,2001,47.2619,-122.271
598555.0,3,2.5,3040,7880,2.0,0,3,9,3040,0,2004,47.5277,-122.184
450000.0,5,2.75,2710,6220,2.0,0,3,8,2710,0,2014,47.3555,-122.061
410000.0,4,2.5,2240,4447,2.0,0,3,7,2240,0,2006,47.4868,-122.159
217000.0,3,1.0,1110,9827,1.0,0,3,7,1110,0,1966,47.369,-122.311
430000.0,3,1.0,1210,5200,1.0,0,3,6,1210,0,1941,47.531,-122.373
200000.0,4,1.0,1020,42966,1.5,0,4,6,1020,0,1922,47.7617,-122.11
328000.0,4,2.5,1990,3980,2.0,0,3,7,1990,0,2002,47.4445,-122.17
326000.0,2,1.0,1210,7440,1.0,0,3,6,780,430,1940,47.7376,-122.322
760250.0,5,2.75,2540,8250,1.0,0,4,7,1440,1100,1953,47.5875,-122.24
350000.0,4,2.25,2390,13002,2.0,0,3,8,2390,0,1987,47.3111,-122.35
739000.0,3,2.5,2750,16000,2.0,0,4,9,2560,190,1981,47.693,-122.187
280000.0,3,2.0,1280,7633,1.0,0,3,7,1280,0,1991,47.3883,-122.05
325000.0,3,1.5,1310,2998,2.0,0,3,7,1310,0,1998,47.5873,-122.299
165000.0,3,1.5,1250,7200,1.0,0,4,7,1250,0,1978,47.3678,-122.282
325000.0,2,1.0,1070,8750,1.0,0,3,7,1070,0,1951,47.4734,-122.198
325000.0,2,2.5,1170,1638,2.0,0,3,8,1170,0,2008,47.7041,-122.351
477500.0,5,3.5,2815,5619,2.0,0,3,9,2815,0,2012,47.4299,-122.207
616000.0,3,3.25,2130,2306,2.0,1,5,7,1420,710,1924,47.5424,-122.391
383001.0,3,1.0,1180,7210,1.0,0,4,7,1180,0,1963,47.7267,-122.241
649000.0,3,2.0,1530,1442,3.0,0,3,9,1530,0,2015,47.6692,-122.372
177000.0,3,1.0,870,5200,1.0,0,5,6,870,0,1969,47.3695,-122.081
255000.0,2,1.5,1480,9660,1.0,0,3,7,1480,0,1949,47.4577,-122.289
290000.0,2,1.5,770,850,2.0,0,3,7,770,0,2006,47.5644,-122.388
445000.0,3,1.75,1490,10844,1.0,0,3,7,1210,280,1974,47.6208,-122.106
840000.0,4,3.25,3160,6327,2.0,0,3,9,2280,880,2004,47.536,-122.066
212000.0,3,1.5,1010,10000,1.0,0,4,7,1010,0,1973,47.2881,-122.294
270000.0,3,2.25,1750,8400,1.0,0,3,7,1350,400,1965,47.4571,-122.272
625000.0,4,3.0,2190,12825,1.0,0,3,9,1520,670,1989,47.7107,-122.229
320000.0,4,2.5,2130,9653,1.0,0,3,7,1500,630,1978,47.4068,-122.175
300499.0,4,2.5,2150,7944,2.0,0,3,8,2150,0,1990,47.259,-122.215
415000.0,1,1.0,700,2550,1.0,0,3,6,700,0,1954,47.6783,-122.383
325000.0,4,3.25,2800,5291,2.0,0,3,7,2800,0,2011,47.1937,-121.977
424500.0,3,1.75,1460,7700,1.0,0,3,7,1460,0,1979,47.6981,-122.127
248000.0,3,2.5,1870,4046,2.0,0,3,7,1870,0,2007,47.342,-122.059
575000.0,3,2.0,1520,5000,1.5,0,3,7,1140,380,1945,47.6733,-122.389
365000.0,2,1.75,1270,7500,1.0,0,4,7,1270,0,1982,47.6186,-122.063
386000.0,3,2.0,1330,8100,1.0,0,4,7,1330,0,1969,47.7251,-122.175
449950.0,4,2.25,3490,8400,1.5,0,4,8,3490,0,1976,47.4513,-122.128
295000.0,3,1.75,2000,7560,1.0,0,4,7,1300,700,1968,47.4346,-122.171
620000.0,3,2.0,2460,41343,1.0,0,4,8,2460,0,1988,47.5142,-122.021
479900.0,4,2.0,2510,9750,1.0,0,3,8,1630,880,1960,47.7438,-122.229
299000.0,2,1.0,710,6732,1.0,0,5,6,710,0,1942,47.5151,-122.372
200000.0,4,2.0,1900,8160,1.0,0,3,7,1900,0,1975,47.2114,-121.986
457000.0,4,3.0,2800,7845,2.0,0,3,8,2800,0,2002,47.3544,-122.013
250000.0,2,1.0,850,6370,1.0,0,3,6,850,0,1951,47.5198,-122.373
292500.0,2,1.0,880,17743,1.0,0,4,5,880,0,1951,47.4115,-122.197
250000.0,2,1.0,1110,26051,1.0,0,3,6,1110,0,1951,47.4711,-122.291
306500.0,3,2.5,1970,6291,2.0,0,4,7,1970,0,1998,47.3627,-122.073
825750.0,4,3.5,2950,3737,2.0,0,3,10,2270,680,2012,47.5313,-122.074
313000.0,3,1.5,1340,7912,1.5,0,3,7,1340,0,1955,47.7658,-122.339
440000.0,3,1.5,2120,6290,1.0,0,4,8,1220,900,1949,47.5658,-122.318
321000.0,4,2.5,1830,9601,2.0,0,3,7,1830,0,2003,47.3541,-122.015
330000.0,3,2.5,1990,9995,2.0,0,3,7,1990,0,1996,47.383,-122.305
415000.0,4,2.5,2020,5501,2.0,0,3,7,2020,0,2010,47.4937,-122.15
319000.0,3,1.5,2010,10100,1.0,0,4,7,1110,900,1964,47.4738,-122.266
235000.0,4,1.5,1920,11595,1.0,0,4,7,1920,0,1962,47.2858,-122.212
275000.0,4,2.0,1720,5472,1.0,0,3,6,860,860,1923,47.5299,-122.288
515000.0,3,2.75,1710,9448,1.0,0,3,7,1010,700,1947,47.6693,-122.267
215000.0,3,1.0,1010,10125,1.0,0,4,7,1010,0,1972,47.3423,-122.088
220000.0,3,1.75,1290,8250,1.0,0,3,7,1290,0,1983,47.3353,-122.27
614950.0,3,1.0,1500,2400,1.5,0,5,7,1500,0,1900,47.6333,-122.362
265000.0,4,2.0,1600,10160,1.0,0,4,7,1600,0,1972,47.2015,-122.003
952990.0,4,2.75,3550,6558,2.0,0,3,9,3550,0,2013,47.7076,-122.115
270500.0,3,2.5,1780,7848,1.0,0,3,7,1320,460,1978,47.3608,-122.056
489950.0,3,2.5,2400,7478,2.0,0,3,9,2400,0,2002,47.7362,-121.974
339950.0,3,2.5,1730,4286,2.0,0,3,7,1730,0,1999,47.432,-122.329
440000.0,3,1.5,1270,1413,3.0,0,3,8,1270,0,2007,47.6989,-122.317
465000.0,4,2.25,2070,7500,2.0,0,4,7,2070,0,1977,47.727,-122.217
700000.0,4,2.5,2490,7694,2.0,0,3,8,2490,0,1987,47.567,-122.016
330000.0,3,1.0,1070,10563,1.0,0,3,7,1070,0,1969,47.7687,-122.166
205000.0,3,1.0,1120,8342,1.0,0,4,7,1120,0,1976,47.3732,-122.116
265000.0,3,2.5,1410,2500,2.0,0,3,7,1410,0,2006,47.5132,-122.358
740000.0,4,2.75,2890,4000,1.5,0,4,9,2190,700,1931,47.6419,-122.351
250000.0,3,1.5,1170,9848,1.0,0,3,7,1170,0,1963,47.7612,-122.234
429950.0,3,1.75,1830,9758,1.0,0,3,8,1300,530,1977,47.7107,-122.23
511100.0,4,2.5,1560,12220,1.5,0,4,7,1560,0,1965,47.5287,-122.053
245000.0,3,2.25,1900,7250,1.0,0,3,7,1250,650,1967,47.4869,-122.344
528000.0,5,1.75,2780,7786,1.0,0,3,8,1390,1390,1966,47.6694,-122.157
530000.0,2,1.0,760,3000,1.0,0,3,6,760,0,1922,47.6633,-122.357
265000.0,3,2.5,1530,6000,2.0,0,4,7,1530,0,1991,47.3487,-122.036
320000.0,3,1.75,2000,9760,1.0,0,4,8,1400,600,1978,47.4417,-122.134
530000.0,5,2.0,1810,4850,1.5,0,3,7,1810,0,1900,47.67,-122.394
314000.0,3,1.75,1620,9600,1.0,0,4,7,1620,0,1966,47.4749,-122.155
355000.0,4,2.5,2770,7000,1.0,0,4,7,1940,830,1979,47.3396,-122.256
290000.0,2,1.0,950,5650,1.0,0,5,6,950,0,1943,47.5149,-122.257
540000.0,5,3.0,2570,5590,1.0,0,3,8,1580,990,2009,47.7271,-122.228
520000.0,3,1.75,1490,1036,2.0,0,3,10,1090,400,2008,47.6588,-122.403
866500.0,4,3.5,3080,4945,2.0,0,3,9,2010,1070,2014,47.5662,-122.379
288000.0,3,2.25,1560,9706,1.0,0,4,7,1560,0,1963,47.3191,-122.213
398000.0,5,2.5,3004,5700,2.0,0,3,9,3004,0,2006,47.3801,-122.185
720000.0,3,3.25,3410,25741,2.0,0,4,8,3410,0,1993,47.6929,-121.868
400000.0,4,2.5,3630,42884,1.5,0,3,9,2300,1330,1979,47.2617,-122.19
237000.0,3,1.5,960,7400,1.0,0,3,7,960,0,1962,47.3798,-122.306
422500.0,3,2.0,1960,6450,1.0,0,4,7,1000,960,1977,47.3972,-122.029
335000.0,4,2.5,1980,4745,2.0,0,3,7,1980,0,2004,47.3495,-122.04
460000.0,2,2.0,1080,5000,1.0,0,5,6,1080,0,1923,47.6826,-122.394
529000.0,3,1.75,1500,7367,1.0,0,3,8,1500,0,1974,47.6722,-122.167
430000.0,3,1.0,1150,3000,1.0,0,5,6,1150,0,1906,47.6867,-122.345
220000.0,3,1.0,1230,9720,1.0,0,5,7,1230,0,1969,47.3266,-122.138
915000.0,3,2.5,3140,9808,2.0,0,3,9,2500,640,2001,47.6383,-122.097
300000.0,3,1.5,1320,15053,1.0,0,3,7,1320,0,1979,47.7405,-122.095
385000.0,4,2.75,2700,37011,2.0,0,3,9,2700,0,1984,47.3496,-122.088
260000.0,3,1.75,1360,15210,1.0,0,3,7,1360,0,1987,47.3657,-122.047
540000.0,3,1.75,2590,25992,1.0,0,3,8,1970,620,1968,47.5521,-122.03
265000.0,2,1.0,1290,2828,2.0,0,3,7,1290,0,2008,47.6968,-122.025
209950.0,2,1.0,1050,6250,1.0,0,4,6,840,210,1943,47.5024,-122.333
685000.0,5,2.5,1900,7843,2.0,0,5,7,1900,0,1966,47.6273,-122.123
553000.0,3,2.75,3160,9072,2.0,0,3,9,3160,0,2005,47.5147,-122.177
320000.0,3,2.0,1820,17600,1.0,0,5,7,1820,0,1972,47.4703,-122.112
447000.0,3,2.5,1800,3074,2.0,0,3,7,1800,0,2003,47.7631,-122.149
545000.0,4,1.75,1910,6731,1.0,0,4,7,1210,700,1953,47.5693,-122.391
625000.0,3,2.5,1730,1301,3.0,0,3,9,1730,0,2011,47.653,-122.352
536000.0,3,2.5,1900,6224,2.0,0,3,7,1900,0,2005,47.5941,-122.004
251000.0,2,1.0,840,7870,1.0,0,3,6,840,0,1949,47.7389,-122.326
855000.0,3,2.0,3120,9400,1.0,0,5,9,1820,1300,1978,47.5612,-122.15
430000.0,4,1.0,1620,37075,1.5,0,3,7,1620,0,1943,47.5654,-121.929
265000.0,3,1.75,1680,9769,1.0,0,3,8,1340,340,1989,47.4631,-122.126
322500.0,4,2.25,2140,9377,2.0,0,4,8,2140,0,1986,47.2649,-122.218
252000.0,3,1.5,1400,6865,1.0,0,4,7,1400,0,1986,47.3639,-122.048
372500.0,2,2.5,1400,2958,2.0,0,3,8,1400,0,2007,47.5496,-122.373
800000.0,3,1.75,1510,3600,1.0,0,5,8,1230,280,1910,47.6387,-122.363
1060000.0,4,2.5,2250,10160,2.0,0,5,8,2250,0,1967,47.5645,-122.219
487250.0,4,2.0,1690,3250,1.5,0,3,7,1550,140,1901,47.6637,-122.346
320000.0,4,2.5,2190,7125,2.0,0,5,8,2190,0,1978,47.3709,-122.285
289000.0,3,2.0,1680,8424,1.0,0,3,7,1680,0,1993,47.1969,-122.011
225000.0,2,1.0,1300,11867,1.5,0,4,6,1300,0,1975,47.3221,-121.903
320000.0,4,1.5,1100,11824,1.0,0,4,7,1100,0,1954,47.5704,-122.141
345000.0,3,1.0,1250,17380,1.0,0,4,7,1250,0,1970,47.7502,-122.108
620000.0,2,1.0,1430,3000,1.5,0,3,7,1300,130,1929,47.6415,-122.303
441500.0,3,2.5,2360,4670,2.0,0,3,7,2360,0,1998,47.537,-121.871
179000.0,3,1.0,920,5200,1.0,0,4,6,920,0,1969,47.3603,-122.085
425000.0,2,1.0,880,6413,1.0,0,3,7,880,0,1950,47.573,-122.395
570000.0,3,3.5,1460,1021,2.0,0,3,8,1150,310,2006,47.6169,-122.309
376000.0,2,1.0,880,2400,1.0,0,3,6,760,120,1918,47.5643,-122.275
545000.0,3,2.5,1990,5149,2.0,0,3,8,1990,0,2003,47.5895,-122.019
226000.0,4,1.5,1200,10890,1.0,0,5,7,1200,0,1972,47.3423,-122.088
390000.0,3,2.0,1010,14183,1.0,0,3,8,1010,0,1982,47.6232,-122.043
294900.0,3,2.5,1860,5025,2.0,0,3,8,1860,0,2010,47.3557,-122.059
214000.0,3,1.0,1200,8316,1.0,0,4,6,1200,0,1953,47.3221,-122.215
525000.0,4,1.75,2120,7725,1.0,0,3,8,1220,900,1965,47.6003,-122.144
419950.0,3,3.0,2150,3962,1.5,0,3,7,1540,610,1949,47.7183,-122.285
200000.0,2,1.0,790,5985,1.0,0,3,6,790,0,1944,47.4941,-122.24
299000.0,3,2.25,2540,9961,1.0,0,4,8,1320,1220,1969,47.41,-122.208
465000.0,4,2.25,2100,7350,2.0,0,3,8,2100,0,1979,47.7019,-122.171
780000.0,4,2.5,3090,12511,2.0,0,4,10,3090,0,1998,47.5932,-121.983
339000.0,4,2.5,1740,6000,1.0,0,4,7,1740,0,1952,47.5026,-122.236
475000.0,2,1.5,1170,1250,3.0,0,3,8,1170,0,2000,47.6719,-122.38
583000.0,4,2.5,1840,4011,2.0,0,3,9,1840,0,2005,47.6662,-122.083
449950.0,3,2.5,2170,4912,2.0,0,3,7,2170,0,2003,47.7767,-122.239
313000.0,3,1.0,1510,10369,1.0,0,4,7,1010,500,1968,47.4808,-122.099
300000.0,3,2.0,1480,6698,1.0,0,4,7,1080,400,1979,47.4614,-122.168
735000.0,4,2.25,2410,4250,1.5,0,5,7,1460,950,1929,47.6849,-122.376
649950.0,4,3.5,2440,3012,3.0,1,3,8,2440,0,2005,47.6923,-122.392
899100.0,5,2.5,2410,15300,1.0,0,4,8,1400,1010,1975,47.5416,-122.231
465000.0,2,1.0,1120,4000,1.0,0,3,7,1120,0,1926,47.6567,-122.327
734500.0,4,2.75,3280,6845,2.0,0,3,10,3280,0,2003,47.7042,-122.107
307500.0,3,1.0,980,6530,1.0,0,3,7,980,0,1969,47.7133,-122.213
206325.0,5,2.5,1720,10202,1.5,0,3,7,1720,0,1970,47.4572,-122.167
440000.0,4,2.5,3220,8256,2.0,0,3,8,2610,610,2006,47.495,-122.155
350000.0,3,1.75,1660,10150,1.5,0,3,7,1660,0,1957,47.7512,-122.342
199000.0,3,1.0,1000,8512,1.0,0,3,6,1000,0,1991,47.2151,-121.993
170500.0,2,1.0,1060,7700,1.0,0,3,7,820,240,1981,47.4599,-122.205
261590.0,2,1.0,760,6407,1.0,0,3,6,760,0,1943,47.4977,-122.259
221000.0,3,2.5,1320,1780,2.0,0,3,7,880,440,2005,47.528,-122.269
357500.0,3,1.0,1000,4080,1.0,0,4,7,740,260,1945,47.5351,-122.381
605000.0,4,2.25,2260,11900,2.0,0,3,9,2260,0,1976,47.6415,-122.057
665000.0,3,2.5,1730,3000,2.0,0,3,8,1730,0,1996,47.6532,-122.34
491000.0,5,3.5,2815,4900,2.0,0,3,9,2815,0,2011,47.3424,-122.179
609000.0,4,2.5,2150,37981,2.0,0,3,9,2150,0,1985,47.7227,-122.098
305000.0,3,3.0,1290,1112,3.0,0,3,7,1290,0,2008,47.7282,-122.296
346100.0,2,1.75,1150,698,2.0,0,3,7,1150,0,2013,47.5323,-122.071
619990.0,4,2.75,2630,4501,2.0,0,3,8,2630,0,2015,47.7748,-122.244
659950.0,4,2.75,3510,9400,2.0,0,3,9,3510,0,2014,47.4827,-122.131
527500.0,5,2.25,2530,8250,2.0,0,4,7,2530,0,1961,47.6117,-122.134
435000.0,3,2.5,2530,16102,2.0,0,3,9,2530,0,1989,47.371,-122.055
499000.0,2,1.0,1220,3000,1.0,0,3,7,920,300,1926,47.6823,-122.365
320000.0,3,1.0,1330,5850,1.0,0,3,7,930,400,1954,47.5498,-122.298
475000.0,3,2.5,2420,36862,1.0,0,4,8,1530,890,1957,47.3264,-122.308
218500.0,4,1.75,1400,25500,1.0,0,4,7,1400,0,1964,47.36,-122.164
599000.0,3,2.75,1960,2500,1.5,0,5,7,1410,550,1926,47.6744,-122.353
330000.0,4,2.5,2210,5929,2.0,0,3,8,2210,0,2004,47.35,-122.139
935000.0,2,2.5,1780,2067,2.0,0,5,9,1780,0,1974,47.6132,-122.21
765000.0,3,1.5,1500,5111,2.0,0,5,8,1500,0,1984,47.6118,-122.284
400000.0,2,1.75,960,6200,1.0,0,4,7,960,0,1946,47.5551,-122.396
310000.0,3,2.5,2242,5744,2.0,0,3,8,2242,0,2012,47.2597,-122.199
350000.0,5,3.0,2320,8400,1.0,0,3,7,1510,810,1963,47.557,-122.365
405000.0,3,1.5,1280,9600,1.0,0,4,7,1280,0,1960,47.6922,-122.163
357000.0,2,1.0,870,4600,1.0,0,4,7,870,0,1942,47.5274,-122.379
782000.0,4,2.5,3510,24604,2.0,0,3,10,3510,0,1997,47.6772,-122.056
432000.0,4,1.75,1970,5160,1.5,0,3,7,1970,0,1942,47.534,-122.373
194000.0,3,1.0,1050,7577,1.0,0,3,7,1050,0,1983,47.2891,-122.357
524000.0,2,1.0,1120,2000,1.5,0,3,7,1120,0,1910,47.6454,-122.354
675000.0,4,3.0,2780,5000,1.5,0,5,7,1710,1070,1919,47.5721,-122.381
775000.0,4,3.0,2000,5304,1.5,0,4,7,2000,0,1947,47.6762,-122.285
278000.0,3,2.0,1230,7789,1.0,0,3,7,1230,0,1994,47.3718,-122.073
303000.0,3,2.5,1560,4100,2.0,0,3,7,1560,0,1985,47.4733,-122.189
1005000.0,3,2.5,2570,5000,1.0,0,4,8,1480,1090,1940,47.6578,-122.285
895000.0,5,2.5,2350,14197,1.0,0,4,8,1220,1130,1962,47.6005,-122.204
531000.0,2,1.5,1260,6660,1.5,0,4,7,1260,0,1926,47.6792,-122.287
855000.0,4,2.25,2480,36974,2.0,0,4,9,2480,0,1973,47.6441,-122.154
515000.0,5,3.0,2670,11761,1.0,0,3,7,1370,1300,1981,47.6895,-122.129
315000.0,3,1.75,1680,7250,1.0,0,3,7,930,750,1952,47.7201,-122.35
630000.0,2,1.0,1050,8382,1.0,0,3,7,1050,0,1959,47.5627,-122.221
420000.0,3,2.25,2520,26943,1.0,0,3,7,1760,760,1977,47.7728,-122.25
312900.0,4,2.5,1630,4473,2.0,0,3,7,1630,0,2003,47.3546,-122.015
650000.0,5,2.0,1910,4667,1.0,0,3,7,1010,900,1908,47.6236,-122.306
625500.0,2,1.0,2160,7439,1.0,0,4,6,1300,860,1953,47.6981,-122.286
865000.0,4,2.5,2710,4069,3.0,0,4,10,2710,0,1990,47.604,-122.288
270000.0,3,1.75,1370,10866,1.0,0,4,6,1370,0,1945,47.6774,-122.164
290000.0,3,1.75,1520,15090,1.0,0,4,7,1520,0,1968,47.398,-121.964
487500.0,4,2.5,2810,6296,2.0,0,3,9,2810,0,2013,47.5019,-122.151
825000.0,3,3.5,2670,3000,2.0,0,3,9,1870,800,2014,47.6813,-122.372
667000.0,5,2.25,2560,10360,1.0,0,4,8,1870,690,1966,47.5819,-122.126
250000.0,3,2.25,1900,9990,1.0,0,3,7,1300,600,1961,47.3478,-122.298
865000.0,3,1.5,1530,10827,1.0,0,4,8,1530,0,1955,47.6354,-122.234
915000.0,3,1.0,1560,8232,1.0,0,3,7,1560,0,1952,47.623,-122.205
719000.0,4,2.75,2210,3400,1.5,0,5,7,1470,740,1926,47.6826,-122.311
524225.0,4,2.5,3056,11385,2.0,0,3,9,3056,0,2014,47.2905,-122.264
529950.0,4,2.75,1860,7500,1.0,0,5,8,1220,640,1967,47.5398,-122.173
443500.0,3,2.0,1920,7598,1.0,0,4,8,1920,0,1972,47.7735,-122.363
299950.0,3,2.5,1870,7942,2.0,0,3,7,1870,0,1990,47.342,-122.279
277950.0,3,2.5,2100,6021,2.0,0,3,7,2100,0,1992,47.2917,-122.375
324000.0,3,1.0,1160,7202,1.0,0,4,7,1160,0,1957,47.7675,-122.334
441000.0,3,2.5,2740,7923,2.0,0,3,9,2740,0,1998,47.4349,-122.105
525000.0,1,1.0,830,3200,1.0,0,3,7,830,0,1924,47.6557,-122.348
303000.0,3,2.5,1850,4957,2.0,0,3,8,1850,0,1999,47.3311,-122.17
309500.0,3,1.5,1340,13560,1.0,0,3,7,1340,0,1968,47.741,-122.234
640000.0,2,2.25,1540,958,3.0,0,3,9,1540,0,2007,47.6179,-122.318
435000.0,2,2.0,1440,1170,2.0,0,3,9,960,480,2004,47.5592,-122.385
703300.0,3,2.0,1980,3525,1.5,0,4,8,1590,390,1932,47.6847,-122.368
402000.0,3,1.75,1580,6127,1.5,0,5,7,1580,0,1947,47.7192,-122.32
365000.0,3,2.5,2190,5091,2.0,0,3,8,2190,0,2004,47.3506,-122.039
362000.0,3,2.25,1640,14374,1.0,0,4,7,1140,500,1963,47.4476,-122.332
461000.0,3,2.25,1850,7923,1.0,0,4,7,1150,700,1977,47.7011,-122.171
220000.0,3,1.75,1720,7587,1.0,0,4,7,1140,580,1981,47.3175,-122.182
196000.0,3,1.0,1090,7400,1.0,0,4,7,1090,0,1962,47.2923,-122.19
420000.0,4,1.0,1750,9600,1.5,0,4,7,1750,0,1954,47.5759,-122.137
485500.0,4,2.5,1800,4500,2.0,0,3,8,1800,0,1999,47.5998,-122.014
741000.0,4,2.75,2070,10125,1.0,0,3,7,1390,680,1962,47.5697,-122.219
250275.0,2,1.0,790,11234,1.0,0,4,6,790,0,1942,47.4413,-122.349
338000.0,3,1.75,1250,7710,1.0,0,4,7,1250,0,1947,47.7623,-122.317
279950.0,3,1.75,1530,8800,1.0,0,4,7,1040,490,1967,47.4483,-122.158
392450.0,4,2.0,2195,2681,1.0,0,3,7,1060,1135,1912,47.6965,-122.342
550000.0,3,2.25,1950,26500,1.0,0,4,8,1570,380,1965,47.5784,-122.179
440000.0,2,1.75,1330,4903,1.0,0,3,7,1330,0,1985,47.6819,-122.161
385200.0,4,1.0,1550,7740,1.5,0,3,6,1550,0,1954,47.5222,-122.375
353000.0,2,1.0,860,8511,1.0,0,3,7,860,0,1949,47.7312,-122.3
273000.0,2,0.5,1180,7750,1.0,0,4,6,590,590,1945,47.769,-122.316
950000.0,4,3.0,2420,4800,1.5,0,3,7,1520,900,1919,47.6453,-122.358
499000.0,4,2.75,2250,14149,2.0,0,3,9,2250,0,1992,47.7353,-121.962
400000.0,3,1.0,1410,9704,1.0,0,3,8,1140,270,1983,47.6203,-122.036
515000.0,4,2.5,1800,4338,2.0,0,3,8,1800,0,2001,47.5962,-122.015
325000.0,2,1.0,620,14823,1.0,0,3,6,620,0,1926,47.7322,-122.3
465000.0,3,2.5,1450,5175,1.0,0,3,8,1030,420,1995,47.7082,-122.338
439000.0,4,2.0,1800,5465,1.0,0,3,7,900,900,1942,47.561,-122.272
465000.0,2,1.5,1450,27075,1.0,0,3,7,1450,0,1940,47.7281,-122.353
332000.0,1,1.0,960,2640,1.0,0,3,7,760,200,1908,47.6223,-122.294
405000.0,3,1.5,1330,12500,1.0,0,3,7,1330,0,1966,47.5263,-122.051
315000.0,2,1.0,1740,3622,1.0,0,4,7,950,790,1924,47.5541,-122.29
550500.0,3,1.75,2540,8280,1.0,0,3,7,1270,1270,1949,47.7219,-122.358
240000.0,3,1.0,1230,2353,1.5,0,4,6,1230,0,1925,47.5177,-122.354
180000.0,3,1.0,1000,18513,1.0,0,3,6,1000,0,1940,47.5118,-122.348
203000.0,2,1.0,1440,6650,1.0,0,3,7,970,470,1980,47.2896,-122.369
799000.0,4,1.5,1810,6583,1.0,0,3,7,1500,310,1968,47.7273,-122.351
435000.0,4,1.5,1510,6460,1.0,0,3,7,1070,440,1970,47.7121,-122.214
440000.0,3,1.0,1710,6556,1.5,0,4,7,1200,510,1926,47.7185,-122.354
751000.0,5,2.75,2860,5280,2.0,0,3,9,2860,0,2006,47.707,-122.102
289000.0,4,2.5,1961,3207,2.0,0,3,7,1961,0,2006,47.3507,-122.16
915557.0,5,3.25,3740,11536,2.0,0,4,9,2540,1200,1984,47.5599,-122.108
610360.0,4,2.5,2610,5562,2.0,0,3,9,2610,0,2013,47.5137,-122.169
484000.0,5,2.5,3600,20001,2.0,0,4,9,3600,0,1976,47.4484,-122.339
465000.0,3,2.25,1920,7300,1.0,0,3,7,1240,680,1961,47.6078,-122.128
462550.0,2,1.75,1070,1276,3.0,0,3,8,1070,0,2006,47.6719,-122.39
295000.0,3,2.25,1850,7800,2.0,0,3,9,1850,0,1974,47.3146,-122.379
392800.0,2,1.0,740,4275,1.0,0,5,6,740,0,1924,47.688,-122.308
725000.0,3,1.0,1000,19969,1.0,0,3,7,1000,0,1951,47.6745,-122.197
486000.0,4,2.5,2150,39449,1.0,0,3,7,1420,730,1978,47.5531,-121.892
310000.0,3,1.0,1480,7830,1.0,0,3,7,1480,0,1952,47.7703,-122.336
470000.0,2,1.0,1190,5200,1.0,0,5,7,1190,0,1912,47.6939,-122.348
309600.0,4,1.75,1275,20000,1.0,0,4,6,1275,0,1991,47.3796,-122.49
379000.0,3,3.25,2660,17852,2.5,0,3,8,2660,0,2014,47.3077,-122.011
335000.0,2,1.0,1410,7000,1.0,0,3,7,1410,0,1968,47.4908,-122.223
521450.0,3,2.0,1290,5700,1.0,0,5,7,1290,0,1950,47.5713,-122.397
700000.0,3,1.75,1640,4590,1.5,0,5,7,1640,0,1951,47.6846,-122.294
250000.0,4,2.0,2600,9000,1.0,0,3,8,1410,1190,1959,47.381,-122.299
367000.0,3,2.5,2828,4050,2.0,0,3,8,2828,0,2013,47.382,-122.197
825000.0,4,2.5,2560,4000,2.0,0,5,8,1610,950,1929,47.6885,-122.386
160000.0,2,2.5,1660,2258,2.0,0,3,7,1660,0,1981,47.3793,-122.146
342000.0,3,1.75,1780,10409,1.0,0,3,7,1280,500,1981,47.4627,-122.168
930000.0,3,2.25,2890,5000,3.0,0,3,9,2890,0,2014,47.6983,-122.389
628000.0,5,2.75,2830,11795,1.0,0,4,7,1710,1120,1960,47.5828,-122.118
546000.0,2,1.0,1120,6180,1.0,0,4,7,1120,0,1939,47.6824,-122.301
683500.0,3,1.5,1820,5756,1.5,0,3,7,1640,180,1946,47.6479,-122.367
395300.0,3,1.5,1120,7000,1.0,0,3,7,1120,0,1955,47.5987,-122.146
345000.0,2,1.75,1030,1106,2.0,0,3,7,765,265,2006,47.5397,-122.387
726000.0,5,3.0,2970,10335,2.0,0,3,9,2970,0,2000,47.598,-122.019
267500.0,3,2.25,2080,2856,1.5,0,3,7,1550,530,2003,47.4198,-122.158
543000.0,2,1.0,940,3864,1.0,0,4,8,940,0,1918,47.6631,-122.345
402000.0,3,2.5,1520,3425,2.0,0,3,7,1520,0,1986,47.6801,-122.161
595500.0,4,2.5,2490,6537,2.0,0,3,8,2490,0,2013,47.5185,-121.884
360000.0,3,1.5,1340,1110,2.0,0,3,7,1040,300,1999,47.698,-122.366
499950.0,4,2.5,2910,20067,2.0,0,3,9,2910,0,2001,47.4714,-122.273
395000.0,3,1.75,1620,8085,1.0,0,3,7,1210,410,1976,47.7349,-122.197
265000.0,3,1.0,1800,7650,1.0,0,5,7,1800,0,1957,47.4922,-122.178
850000.0,4,3.0,2550,3784,1.5,0,4,8,1750,800,1900,47.6559,-122.338
285000.0,2,1.0,910,8155,1.0,0,4,6,910,0,1948,47.7399,-122.3
650000.0,3,1.5,1630,7475,1.0,1,3,7,1160,470,1940,47.6725,-122.272
435000.0,3,2.0,1610,6911,1.0,0,3,7,1260,350,1988,47.7188,-122.177
485000.0,4,1.0,1600,4300,1.5,0,4,7,1600,0,1916,47.6648,-122.343
293000.0,2,2.25,1610,1968,2.0,0,4,7,1610,0,1979,47.5184,-122.196
